,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,-10.7286657786494,11.2177269350805,9.63843243220799,13.7279842510925,14.2512356175275,22.6924759925096,-0.770694339666079,15.9219489857228,-7.50361433799071,12.6815282608136,3.08362119358071,-2.50591119127193,-6.05612547381361,19.7877091340433,17.1417016599944,29.1799764106099,19.8021600005809,-0.0723043159646295,-11.3615655472013,-6.3182805288111,2.5569626955139,-4.83502975827059,-5.31900192571084,5.60034304228384,2.44399459272199,7.04707868714695,4.40328070588112,-10.8291917056204,-14.5534498955976,-13.1779506717207,-16.3525595480914,-17.6910991454647,-14.4370943815698,-14.1164658932303,-18.4394269005015,-22.5894739257992,-15.3854301078131,-10.6987108662579,-5.2236615075908,-21.7560821758275,-22.7066699736929,18.80560836934,-24.0282296093687,-25.3246833276153,-27.2076778655969,-17.6708172153808,-8.63504270996737,-11.5729738987288,-11.7820137875024,-12.7030795163919,-10.8242203944769,-9.37654126026882,-21.7461353676008,-2.72861524415566,-10.4522837731943,-7.03160329621505,-2.72715723185138,-3.31482221960596,-4.44475997100744,-11.2472101623348,-4.04548543500414,12.1278481671206,5.76386097356271,6.28191593429619,-0.314683073788274,-1.89280417897908,-7.32154281076737,-4.40093386671424,-8.25056779792976,-8.31612620415945,-5.47732735547152,-4.45049009003787,-14.4000451876241,0.897155110727454,0.337899040779575,-1.11972344764035,5.55659676876121,1.3300389547594,-8.67345811604446,-4.15503027502609,-4.45155105656704,-12.0847989549134,-14.5225240380291,-21.3441676493371,-14.3622540585511,-11.5641794165208,-9.53112655342147,-21.1422255274706,-11.2415051235766,-10.7024212105011,-3.49245295967057,5.80798916531967,-14.3547884593004,-20.682490278376,-7.4594844289395,13.6394551683329
,2,5.73176928428938,7.66895164564767,13.0430686940281,15.2910955698367,15.706052651889,15.9387510489501,2.0888049310829,13.9171533303393,8.22717543016233,13.0158186282342,3.03990899671271,-2.15228919577112,3.65720396659844,20.6908531379599,12.6435167678719,18.38019688038,27.2013769791911,11.454164285934,-3.96013527539026,0.50139342704324,13.1385149391594,6.09747093213264,2.97921915121196,2.17176695606986,5.02878267682945,9.13612669364102,0.205543107622361,-1.71960178412928,-8.5709770844087,-7.79593689525791,-9.82213209131805,-13.7154312122293,-6.17430366450617,-9.45399359813791,-9.5292640055286,-15.1857982876163,-9.93732526345639,-5.86234269409033,-7.2588772823924,-14.2186438368117,-13.680069123604,22.1112463195177,-16.3833978376251,-11.1754311632826,-23.0466870823011,-17.2229727440927,-4.93215833336353,-11.5207990273684,-6.45738991860981,-9.15890790361118,-4.03148826682718,-10.574090824522,-20.8086950675479,1.3546895766749,-3.86336347709403,2.51138505128893,-0.260704925978644,1.77193742208783,2.39638779417146,-2.89326546417624,8.48728728074775,12.5920895479526,6.8213886211106,3.43240089124811,2.66548403284651,6.09038786173005,-3.19762719215078,-0.556520468753661,1.07930467729921,1.15383695092078,-9.25355189781885,-4.3427813658891,-7.58750684718098,1.14542818018072,7.16013572595193,3.25609518141709,8.81638850281297,5.12111126039508,-6.05672589593632,-2.85471526749143,0.116557770662894,-5.36596041749817,-9.25744857076643,-14.8849570394955,-12.4047214423031,-3.59797182255215,-5.90644185517749,-10.1948110378876,-8.37800241228661,-14.5104159061398,-3.27545667132108,7.62365429107422,-12.2931194708044,-19.6913940874665,-4.21714779249533,20.0106813448933
,3,2.44889295761459,0.386271635803496,3.20473520713676,7.550397489641,5.56557997804293,4.03173757652348,2.33404568956303,5.90417841875023,2.59662058033609,5.71655648463639,-2.91675648953515,-0.499140378109132,2.84940119093562,4.99925672073914,7.77702195415441,9.2474818243204,7.13112965577375,7.79369246842089,0.706979474995933,1.31201987727991,8.08798030675553,4.42420095000398,0.401398919947042,2.36289964149728,3.87862907816179,2.84636271688532,6.16185686918107,-5.62198570710007,-4.63817497188029,-4.97888373131946,-10.4561473089802,-15.9675338280767,-3.64440503453397,-4.75876934924236,-12.1412160548603,-12.2779996594845,-5.73111524229125,-4.34714839233402,-3.98643008821864,-12.7812629433711,-8.87641162317368,26.1024916559563,-13.927551233216,-7.00741450336818,-18.4746631633443,-10.2060856458979,-3.78569008481736,-9.04326165338489,-7.79296383508472,-10.7327951539969,-2.19635344505741,-4.43556843277975,-14.0926476598424,2.49429388474982,-3.72209281843789,0.625328359610194,-1.79797565701074,-1.2405479098984,0.837025987098059,-2.52986189781723,-0.159072385983109,5.1506718068099,0.871465171693671,1.93931874770669,-0.988002768671777,2.5759359883541,-0.40791809215898,-4.14928837913385,1.10825425143275,0.0917358753940789,-3.11321936712375,-3.65012073217167,-8.89762419473436,2.24763548411875,2.82568214122648,-0.730319388182124,3.70913867166655,6.18010428497246,-3.15756259673481,-0.103329960213159,-2.87474922284446,-2.83028009192731,-8.62859410005876,-11.0700837955433,-9.0787123719133,-11.2388464556584,-6.12301510709858,-13.0514747143193,-11.4677151077158,-9.76836662202686,-1.86280350132574,12.7103678648919,-10.8336473423465,-11.2382700100911,-6.25482006462698,23.2375096205524
,4,3.8269645583382,3.21144443755338,4.27703861960981,1.47571889345545,-0.419680849968245,0.471828300667767,-0.584973851220639,-0.368359954691186,2.50651972039896,3.16190904348332,5.79534498804833,1.88990755149416,4.29117463295597,2.18855322035779,1.31068365417377,3.67285002074686,5.76652405285677,3.85966942645746,2.8233562580449,2.1689175162096,-0.0823827706717566,1.98051416740327,0.210580994276825,-2.93243190665544,0.877916024011938,2.56554116115331,1.44337767232128,0.601038914765013,0.590786361332448,-5.6650644241904,-7.88781431768803,-9.88103363651226,-2.36237172188385,-5.97855673832555,-9.8626650110109,-12.4904418828651,-8.93844995292056,-5.23995481505153,-0.998307088838374,-11.0897903340456,-5.96628993706963,34.8033222079375,-14.204481548928,-5.49559489306284,-16.4208227161516,-8.91230072824692,-4.07393157021124,-7.80761486255415,-5.53210410458587,-6.26007120169561,-5.61532301035822,-7.51403785044386,-14.3449431219574,6.55652700557039,2.25853863303291,5.02449332766173,0.424432805072684,2.8958188018587,-4.39564990965027,-3.23213908446451,1.23693124986903,3.4656699104371,2.19722612450869,1.99366927877645,-2.85509075443133,-2.08324056783749,-1.5176487503486,1.6864617960814,0.750870528593623,-1.71208115818263,-3.5494464461076,-3.44288851135616,-2.38694770656048,1.82147851277296,-0.75600298026211,-1.65746665049437,1.3943706614391,3.0085325506916,-0.45504497034608,0.5681937674849,-0.657388555456237,-2.90119718044389,-7.23775555376187,-10.5129942633839,-11.0493649850741,-8.29335948081643,-3.81189569221397,-11.8218365154676,-9.74484811698403,-10.3777203401605,0.677559038800155,6.92060464365204,-8.97554611937539,-8.33697388091832,-5.15714043227263,30.9833461607323
,5,1.98263493256945,0.766467974869556,2.54395256243924,2.47784290882282,-2.15835881414887,0.881288566484272,1.33623129239049,0.137446178059236,2.29634514803229,0.617105569105206,-0.239166132922037,2.25211148156677,0.11216847290234,-0.281873477701538,-0.0245644987562628,-2.40538122982707,1.39274316647288,3.60585707121572,0.650547448557063,0.472663762360298,-1.03682733262349,0.0535567143224398,2.72578349134483,3.42132032337076,0.418574983623785,3.76502466058901,-1.12925837684452,-0.287448687445249,-3.46539324895912,-6.2317041557535,-9.13639765875178,-9.85686590152,-1.84952795437312,-7.15076390786908,-7.09019138967005,-8.52294249775014,-6.22739279082225,-3.09886425494778,-4.13731757616642,-8.19638618881572,-4.50357368000232,38.983225553709,-10.2854485392195,-4.12835039362335,-14.1036769904426,-8.18652454787343,-2.76114584579636,-7.38133256978927,-7.76993224689068,-4.52990246619038,-5.60801262839777,-3.67420631988216,-10.8617253201087,4.8033168397651,0.554193420801312,-1.09703468744374,2.28625876852857,3.20176538761689,0.745402327893771,-1.71529022579125,2.4036207256936,2.02836397415467,1.19258142082936,2.30211545682323,0.189067305971093,4.23663476218871,0.83520044812758,-4.0802525438221,-1.59133528618986,2.77535095277517,0.521003573032431,-4.90355122583424,-4.5358323632986,3.70706830616018,3.71231695428696,0.653224028656041,-1.82360973914138,-1.32819622327952,-2.37894094400599,-0.440975217178675,2.13543090577969,-0.629779239895925,-6.28911559801554,-7.76725068433416,-3.99281186977578,-4.32492470148327,-3.9883716608997,-7.67868359945624,-1.54567050121022,-7.62021485650484,-0.000790469209732692,10.2230044347079,-5.45655916493615,-6.61109098292536,-6.55262536153214,35.4735549974243
,6,0.610012856505818,-2.63392861514967,2.50735830906069,1.8811234101363,3.31225508800935,1.87935676430516,3.46418859605956,1.50652842087902,1.2382360151546,1.11824906905622,5.22514018209995,3.38797419288903,2.49202550506743,2.2561736257685,-0.77075562100481,-2.3511001015504,3.5475586952598,-2.66891691138835,-0.0059951341836495,1.93305339501057,1.51537928497964,1.12546185175142,4.70456140678607,2.24569021073148,-1.00196782930107,-1.567558444729,-0.887828017549054,-1.60131748524054,-3.51753341328413,-5.93946677095573,-4.36551460238252,-10.7604196052621,-2.86534901545747,-6.84692275145653,-2.17346711066011,-5.20806577277153,-3.45284010090745,-3.71199242198236,0.90454228984072,-4.88514041923327,-2.47753971132488,48.0873090742894,-12.9157446844224,-0.994963988418476,-12.2532010346154,-5.14524318603253,-1.63271895235721,-2.45630397489595,-3.27831650005692,-3.10598591758435,-3.27798932235692,-3.45774993319628,-9.06083333407651,8.97767282918267,-1.2843559416383,-1.80736744756041,3.11109524760104,2.88355848543915,2.70243069670005,0.48765552007626,0.183765348550423,-1.67245532975767,-1.40774886602367,2.52714079088537,-1.04604001828056,-0.438899547062647,-3.31909641591346,5.19383368283115,-1.31390133748846,2.28117602940074,2.11539304980442,0.100198703691603,3.31041087691847,-2.1381424719898,-2.65247427121813,2.67715358894793,0.748425300830149,0.0658497010285828,-1.20074456643351,-1.42627846181131,-2.34763632847262,-1.20272654826204,-2.36448747212626,-3.44513304470865,-3.67954272082125,-4.432648324605,-4.9979011227847,-9.13833807232868,-4.38340962878328,-5.26286385828416,-3.0684060410681,6.65823263955099,-2.62784102080605,-5.98614358182203,-4.80648556026517,38.1431644928975
,7,-0.0768676035322642,4.3121960711569,0.674521397262197,-2.03572462568764,0.90305469725763,2.3509307874283,0.639875876006499,0.95776832590127,-0.255074871957731,-1.35099827136219,0.2611902272306,2.56566350588264,0.504950996615207,-1.52165003714254,-1.47737229980794,-1.96141150020003,-4.23943978422858,-2.01298254290805,2.52196662335746,0.706406871408944,-1.36668981246612,-0.517093431093599,-0.0266383735906857,3.22124387056101,2.78821246842926,-1.40552916937122,-2.83767376669675,1.02979287541484,-3.45798257035494,-3.32234630792709,-3.67610999572889,-9.06754653591042,-1.3160153058966,-0.895782920425518,-4.70946351045359,-5.67246949971559,-4.25064559477732,-2.72818688014831,0.100236020496141,-5.06468733630118,-0.492192125117526,50.9238278000748,-7.07001430394985,-2.29241068073998,-7.79920809649184,-5.21313988725888,1.10236388019121,-1.54922657602901,-7.0843316641608,-3.20690772744274,-0.691347005446914,-3.48733789227845,-5.46121633256962,12.6783500645975,1.79463030732131,-4.77010181533706,2.14692334435222,1.64814345102968,1.5340625531453,1.62551358050814,0.0461309240854462,-1.04110003767028,3.86886009143382,3.10334860739204,0.930554810410285,1.24028691957483,0.69019741649663,2.22605150355457,-1.34278109833804,3.30685267520903,-0.329854721615447,6.11941139587861,-3.34186678441438,-0.529083391553741,-2.5458116511245,-2.17523469668186,0.642585333770512,-0.99705900336221,-3.82951290671963,3.40392586510325,2.52037387376458,1.97803123062249,-3.11454434916004,-1.59327332305429,-1.95933870095178,-3.34373837586281,-2.62277484139804,-10.1098114553783,-4.36667407772984,-2.11309538985961,0.782485809475929,3.33368724554475,-1.71094228732454,0.604608608523904,-2.02628317865583,40.846681382724
,8,-0.647574015839382,3.67930795186112,3.03667376346993,-3.23495977207676,4.92143672975453,0.615883739006676,2.8940734884859,-0.214141602310065,-1.94337024965989,-1.63713883054834,2.8641891698112,0.874566433383734,1.02261693753235,3.07734661993436,-3.7627858576584,-1.80307799548427,0.669369732222094,-4.70515840420239,0.271452337510709,1.80859488308442,1.7062872405786,-2.00417513123011,0.732955948691597,-0.0277514568360857,3.65797340238032,1.47943283759605,-0.925141285013524,-0.291687928754527,-1.04148273241617,-3.39277179445753,-4.32428459943549,-5.81706951240358,-0.412993039310095,-2.54560888120977,-5.25094086035642,-1.95469740565113,-2.86732815917503,-3.75615024062881,-1.24637818730844,-1.97110325326912,1.20838681503301,54.4603537827306,-6.49609943073165,2.7293385621665,-2.80325746548715,-5.99308599792994,-1.7547712155133,-3.50807994548404,-3.25285312439792,1.39933442369556,-0.629484190347739,-5.56480544745091,-2.86320602887963,18.7563437256808,4.61357625203982,-1.18660243157319,2.50596084873132,1.56175726484025,0.0577306816894634,2.7429391165997,3.77342997682217,-1.25410893316257,-1.11043884030778,-3.21551722931463,1.37792275416405,1.99001504210446,0.322110016962142,1.32817344645946,0.399091290126762,2.13946050737468,4.14315834213039,-0.526363735051291,0.922123166788424,-1.77630809824723,3.87275457550913,-0.985582757014072,0.675556717008021,-1.27986498865585,-0.899013234082759,-2.0706003043183,-0.377324470608528,0.592009498674997,-0.848373193670341,1.77034701045568,-0.0763201439403929,0.609002893452271,4.2032264640261,-4.33149835030417,-0.0635207563577751,1.53832963148443,0.748342772711567,2.10220533809479,1.22610924961327,-0.380196511534905,-0.225747850790412,44.3007450906757
,9,2.42025039242344,1.13340782753676,0.415642075085088,-0.652632338552394,-2.82726657406511,-0.92107675054649,1.02672745366681,0.741283585772635,-1.12387280634221,-0.859992838164544,0.31017608407501,2.57411025364945,-0.536493204424005,-1.34497124027712,1.15653057881264,0.774879028373562,-3.71571327937136,-4.01840593743145,0.0682414153106947,-0.31081454042851,-4.82986743788524,1.71598563206544,0.399373928314617,-3.08038699298459,-2.64162135643483,0.847489000760106,0.972995968661053,0.103642394092276,-2.61423356619707,-2.97166951496092,-6.86344871557367,-7.54950936979503,0.384607118585336,0.762590504015861,-4.71578540055179,0.909197298782146,-2.69331632754665,0.630083442831619,1.42513834589136,4.26332580270036,-2.81111259840054,52.9885325006371,-6.82096569027453,-2.1018080864078,-2.98852417324406,-5.55219418600564,-6.57758048033293,-3.36845467925286,-6.02741983963506,-4.06564696348778,-0.558574443602993,-2.2489229193443,1.3354457723708,23.6657381188138,1.42367631377647,2.29857042412959,1.39474931092354,4.46772893695197,1.70109651856592,0.804976258543775,2.30659722348719,-0.657118331901529,-0.274623383129892,-3.16848985267188,0.561435477482974,1.46527197251362,-0.518330386995785,0.71634635935834,1.7364208069439,-1.31074843357601,-0.669824319694726,1.30518620206567,1.24006746514942,-1.08578128863974,0.47116547188034,-0.296095742828129,-1.59902586103271,1.01378444283819,-1.47599822139455,0.247807145832667,2.83209748434592,1.12292400183833,0.584069652511516,-1.81526197361063,0.530872876126068,-2.00349337172065,-3.43544322518937,-6.16000165723608,-2.19423456830191,-0.0742972309531069,-2.27444070689035,3.96484686846452,-0.604946303390989,-0.542020185068395,-0.453384491983343,46.1299395946912
,10,1.50017764486893,2.14273242845911,3.04487265076477,-1.95841955956939,1.04858513099362,0.942771166607599,-0.321212495910913,-1.7075608492737,3.26321866735634,-2.54950907477541,2.67613578132887,-0.669539890956003,-4.81628070717306,-3.11647764339978,-0.85469660217268,-3.69065267082397,-5.29001302159031,-2.12357281311415,-0.563957284204662,-0.941538135462451,-0.216086100239863,1.93143963772854,-3.89305440052067,-1.05503852102447,4.13707427940381,-0.960684939152998,0.503790394154748,2.28728685414217,-1.87512523854139,-2.41826553263536,-3.89304151810165,-7.61086364773701,0.549815687896626,0.180420436406621,-0.22835568510709,-0.162699910906667,1.1295631181024,-1.58476454980109,-1.1035910715068,-2.56961839540509,-1.66001322619059,58.7310986617113,-2.89150163969543,-0.659828770938475,0.491074255772674,-0.45845301135023,0.558977526095532,-1.52031073709713,-1.47408696835055,0.69248792985718,2.19767605293873,-1.17739283529318,-0.264021808837697,25.3496237405961,1.48675176322513,4.68130006529691,0.36308032405168,3.33351709575936,1.71144856595674,3.40325813709796,2.82885353815118,-0.641310022256221,2.14182778058193,1.66852345060852,2.7346065917618,3.94251208684182,1.6711551298431,4.70724652606577,2.95243466541115,-1.7026988353,2.20280613759815,3.14449751197799,4.53526268297492,4.36337821155848,1.02940049950121,-0.0137936001560774,-0.165296421600942,3.10480964932231,1.82192334349247,-0.804183212474527,4.24438890961437,1.41563915040979,0.864264052029739,-0.811867330582118,-1.9735385507538,3.59529463113631,4.00007135709666,-0.644068727841386,-1.16244885500419,1.21146470952544,-3.01758546901465,-0.398975228576091,1.70210238010168,1.28773485033253,-2.06263201714546,46.7230466391511
